episode,GCN_+_DT_7_features_reward,GCN_Baseline_4_features_reward
122,1.2585817382422735,-121.53055414392958
123,0.9510591148262354,1.501914290383844
124,0.9858955708119391,-187.76195438427038
125,-11.079337031820568,-0.7774860488997046
126,0.9443598852451572,1.2267542987393494
127,-193.69476858072315,-195.07876109170243
128,1.01,1.2577274211121017
129,1.2584248702334173,1.477375216971682
130,-0.289602506707231,0.9434588506836029
131,-24.827326978665138,-194.30943884473407
132,1.01,-184.8961247788677
133,1.7923646506247237,-34.802816978354095
134,-28.111907420323732,-212.1372729985036
135,0.520639854766528,1.4373015016000554
136,-22.074326154156534,-206.5412352623055
137,1.239524660759808,1.2376666626524964
138,-16.889448986616433,1.1187403659241
139,1.2919087264742632,1.2870682203779582
140,1.2283019632580454,-133.07696850880345
141,1.4800907695223464,1.283010514835028
142,0.8445779289394902,-0.19497612221736849
143,1.2950390074745965,1.7626481736849748
144,1.4452501960776636,-198.94860062640032
145,-17.390138619453005,-192.23858857020906
146,-11.625487882177946,-188.23693291493848
147,1.2073272720194737,0.7390504980286383
148,-52.77739614361082,-59.660432734320395
149,2.0168880041784147,-18.04954466544927
150,-22.59943286967003,1.5631642306650186
151,-45.466020898602245,0.6990378476887957
152,1.514232854524893,0.9957481661273664
153,-240.49676493717797,1.975067072725677
154,0.7315912107098477,-12.899433503139806
155,1.4873458717568053,1.3071529056785391
156,1.4946257060265318,-182.73996758082464
157,-209.35109138186124,-10.50891981745595
158,-0.9280309203035448,1.7624562752184065
159,1.4518034071709827,-196.21456643505178
160,-8.714421820967704,-30.705419084411854
161,1.208604695895226,0.9787999276430087
162,1.4785651870164844,1.7480686625390591
163,0.6480209077374807,-101.42909421054743
164,-0.03941325270971485,0.9639379449353975
165,0.7454776716197665,-4.596986698516345
166,1.01,1.4285809955702633
167,1.790954691843337,-11.41805885476114
168,-22.163079455261265,1.5795623058672235
169,1.5473029311707807,1.1369091470081345
170,-192.11271295499287,-12.535528420514098
171,-11.865637160251099,1.42530746100191
172,0.9591169352228546,1.6658767765133509
173,1.4504637738092112,-11.5116989357963
174,1.540203084660284,-0.289772495885651
175,-11.587568038244285,-24.354977367738652
176,1.2320003597852667,0.180646500644718
177,-17.294688158135536,1.249595887670691
178,-0.06023995407118676,0.2309207981010214
179,1.5575465710647878,1.29285547289593
180,1.1788300278547261,1.01
181,1.514249492439267,-30.316037283208743
182,0.728761755710595,-3.7752395191242147
183,0.4900845912263291,1.2431664874544275
184,-38.922086775486285,0.48597786382544506
185,-3.1745281767888596,-4.583464196133825
186,1.4629341022423008,-199.9666729197302
187,-28.05802712532454,-6.463630540691748
188,1.7077813596933122,1.5152732391096777
189,-15.779101039018483,0.7979507976714892
190,-18.991398585128216,1.7384318864326376
191,1.449606761730895,1.3651878930317198
192,0.980339746854018,-1.3321227280368757
193,0.4790314469810894,1.4263937018933635
194,1.1336383679384778,1.462840317439702
195,-15.958946275616542,0.6978858035097433
196,1.440141447682991,-119.37795064953325
197,1.241398557220019,1.2375187160634433
198,-6.88163908694483,1.2003930837650496
199,0.2944450325044423,1.5744355671122863
200,0.9165791029350454,1.5442437949192727
201,0.675643314679313,0.2775937136569684
202,0.993863361477771,1.039418467969909
203,-199.62358538803593,1.533302606187949
204,1.6782204056335173,0.7353639373401204
205,-0.7906312198128767,0.5072542469397299
206,1.5900529792999745,-20.4830142445045
207,1.01,-33.02096446242871
208,0.6538590761032788,1.31
209,1.4742350202794348,-4.591878704224457
210,-21.979710263811683,0.23656749150058398
211,-11.93251141962442,-46.45556835930753
212,1.4185714950967563,1.2097135154081524
213,-1.7455544419897533,-1.2538311317658486
214,1.0387667194117627,1.4462368916150954
215,1.4639945624484811,-12.49393342830085
216,1.2075352616404595,-50.05248244138967
217,1.6229861564633168,1.261883529627062
218,1.197243080321834,-21.818313934328323
219,-17.429562913233656,-60.225771735414135
220,1.21249944026486,-30.631962754941423
221,1.7216463957087556,0.2512602396762915
222,1.9512519006875828,0.0052041604938066754
223,-1.0096450007571238,-56.83143212818486
224,2.008376602137378,1.01
225,0.7031332405055792,1.5329558006937756
226,1.31,1.6625072516333326
227,1.0378372716642028,1.2547764430102952
228,1.6102497625405963,0.009033549175951228
229,-31.495362064355053,-4.359500879087628
230,0.6441539649712559,1.31
231,1.4766931148508298,-245.53804625123465
232,1.036710704957038,-190.24687103321978
233,0.9177879143586217,-0.44069530941564006
234,-13.066889138020548,1.3835925601877088
235,0.6642207256418972,1.2963196535915036
236,0.19184086245661042,1.415374259812989
237,0.9520483523584198,2.076347857443362
238,-0.517892549318016,0.7009755225416834
239,1.5153995745543025,0.47335478871655834
240,-229.62550332165847,1.4978753477988849
241,1.5608509168827571,1.01
242,0.7421950573693611,1.2367617615264797
243,-4.903125066652388,1.417630599376941
244,0.49364457908142556,1.2114825943534362
245,-10.707352912995006,0.1373660760830525
246,-37.823319668303725,-35.64936014539084
247,0.7745525959439036,0.5491816096870854
248,1.7575803629956166,0.525656507600679
249,1.01,0.12148038111583781
250,1.01,1.9646210476539774
251,1.6450402474717898,-10.748791387640798
252,1.752982949374511,-2.2454029709527097
253,0.9637555859185468,-198.08002478970982
254,1.4266349566454555,0.6010839047889472
255,1.7362862494512,1.5157531670950153
256,1.1567175902456992,-33.54656551382601
257,-188.28437049438804,1.2638498791859842
258,0.8583511022883105,-15.278819478558598
259,-314.25563045277534,-31.2170409811941
260,0.9258747155093616,-10.524705099061435
261,1.4314647693612752,-17.33326033045463
262,1.2429870665054248,1.2338487934260023
263,0.9978423776931808,0.44927857901794765
264,0.4782443859911414,1.01
265,-12.478868567678038,1.3881995739597466
266,-15.445703422065,-200.69259298203423
267,1.4945743001605254,1.4476083888984133
268,1.2983462529547516,1.4853700770256024
269,1.711820820193223,-192.61136221371538
270,-369.24618074704273,0.9997666579694516
271,1.2432251652933135,-15.257425381824076
272,1.31,-199.84219521063343
273,1.798186291676691,1.7466824815479853
274,-30.04278167988955,1.952191338681383
275,0.8186074333564493,0.5849399781421738
276,1.7254893410280874,1.5178433328731824
277,-8.898950550742894,0.5114189652666425
278,-0.9759325022308671,-168.74126821031075
279,0.7461516066026056,-1.2620606125093177
280,-201.10317720002251,-0.327514037366904
281,1.4363540979463743,-191.60155642468828
282,-16.89004495518271,1.8021560668808703
283,1.549460906307558,1.2271738807459573
284,1.2536993929331763,0.656455010112059
285,1.5171803680462448,0.26490961633830146
286,-307.6267387282725,-0.370249900058099
287,1.2126786422326008,1.1929041788243524
288,0.24131655335206248,1.31
289,1.5205966971416884,0.6640893028791948
290,1.5069893795822167,1.487442528369714
291,1.8880297709851674,1.7029215174643586
292,1.4313499480604244,1.238429024956649
293,1.730379811001161,0.9456367842974751
294,0.24316407671207335,1.2488804463459307
295,1.456846870395564,1.0645940326514844
296,0.9244626862418586,-0.27366529747338086
297,1.265055221206509,1.01
298,-28.663669089056842,0.5187848435671365
299,0.4499969014090083,1.4991848541988122
300,1.2504339248095533,0.24447694347090865
301,0.23275460343396115,-7.287736588316059
302,1.4715880340098144,1.721081483326767
303,0.7956443461716544,1.166929265720473
304,1.8350088048368458,0.7524806443912053
305,0.741599206243235,1.7700857912158523
306,1.1912860264128717,1.1796973447603707
307,1.4482531094056268,-0.9871581653318153
308,0.41358155983232203,1.7012791588150769
309,-22.345961640836936,0.4443865861349854
310,1.6867308779624621,1.9674444963176434
311,0.1132425335539381,1.2306217163671418
312,1.4796516245003224,-40.3386542269791
313,1.6535167772962538,1.084879618240441
314,-4.258215577157034,1.2316141675147652
315,0.761016617729617,-32.401039067170494
316,1.1681920885888015,1.01
317,1.4344169142118997,-0.014008970784064045
318,0.7530803000243951,1.557177440597463
319,1.6348901921914525,0.6450533782064438
320,1.015454905827435,1.6700755930734663
321,1.4801023455438165,-180.94720770012557
322,1.4506277638810743,-202.1314990320089
323,-10.633623496887814,1.5343174958990926
324,1.2709493057697638,-7.225943420998032
325,1.241041197703235,1.4582329758270112
326,-5.996047192293097,1.4632575039888371
327,-17.56350821225482,1.2974856734657316
328,1.2273899278390514,-8.186841039679543
329,0.4786353267332948,1.2636707465095984
330,1.275940275808214,1.804749571402073
331,-0.5229542870172672,1.5463360442142946
332,1.5267186388437206,-9.566976516574423
333,1.5360448778517557,1.002034189771256
334,-11.938471809490766,1.444904532368095
335,1.4365672687052153,1.6617848688972297
336,1.2357266204126507,1.6029967744256228
337,-17.736286325265088,1.4589744402095648
338,-8.907659177672304,1.4806134030122533
339,-8.358474565076982,1.1345804352847544
340,-15.539476340121816,1.1729085728578288
341,-20.656409470498954,0.4775091266264643
342,1.7290294748029347,0.7491413477645379
343,1.260091305179031,-57.77327352487967
344,-66.58540042959667,1.4797105370844548
345,1.4506994603313645,1.2496309519051767
346,-187.90139149967385,-24.178587950246474
347,1.4672969407510266,1.6435217137207996
348,-22.569334175850862,1.2392330528462452
349,1.4444764576100935,0.5108879553995991
350,1.2453057888355077,1.4549516276979597
351,1.2181619647698139,-182.74902472102744
352,0.4994124454288392,1.7293941890273432
353,1.747681360976795,1.4765923694734548
354,1.4383076901713714,0.29017885525549336
355,1.31,-29.25974169398651
356,0.4160508798934516,1.2379323049559545
357,1.01,1.7323768959971315
358,-20.58249245467838,1.01
359,1.1707374080897797,-140.09854352730187
360,1.227040101184639,-0.5416495251584585
361,0.9913252514711584,1.5353265393572189
362,1.2680426176270383,0.2660666714833727
363,-7.180862229125106,1.7473797924512402
364,-7.180383350869702,1.7804314354275625
365,0.5164875698246046,0.499622546156557
366,-11.661788990267503,-23.13698427928194
367,1.174048753647507,-17.299888106190746
368,1.2172065283614664,1.2623367724394834
369,1.5821444357632455,-5.31000294278823
370,1.01,-20.886207579101548
371,-190.11877191698366,1.080468935842539
372,1.525357669470488,0.5135628023658645
373,1.2482250996682045,1.7149453648746427
374,0.9297916882504563,0.7161199857185278
375,0.8626097630064062,-10.23333718233036
376,0.24947458189683552,-104.29840974420631
377,1.309319466004043,0.5043644024147735
378,-17.482954575753485,1.2419703879904371
379,1.2733254610598368,1.434205821506552
380,1.2436268121524803,0.4862532926232682
381,0.5483002397434903,1.4747286062682912
382,-26.252352348132387,1.6870430196355217
383,2.0463584806011728,0.42999228275171
384,-35.39019122055718,0.15677686187015505
385,-35.10759822285059,1.112620926847082
386,1.4337031409430598,-89.37724851101576
387,-33.733339201895156,-4.590179311835515
388,-6.815926801421367,1.5604858503611359
389,1.4431796454808499,0.48110693506528135
390,0.4581728555522564,1.01
391,1.2760063386775575,1.642087664238593
392,1.9018719864046116,1.188619960104011
393,1.7042257019982119,1.7630873320288378
394,1.5234354001066581,0.49526300978874394
395,1.4750462321772642,1.475728900910898
396,1.36890172943323,1.7830476029178624
397,1.2791265188721328,1.2447931401874905
398,-211.47491383825377,-1.5795059320233371
399,1.2328233718872998,1.467382381813227
400,0.6656852150437476,1.5355311928573445
401,1.717431450870611,1.6474966878683341
402,1.48528441567095,1.5167575808496947
403,1.2291653498410258,0.39796509688958515
404,-196.9475398955919,1.6646612554148592
405,0.5029722595699944,1.537848405306066
406,0.21154014484559713,-16.936832539684833
407,1.1943220865713031,0.9671468587639246
408,0.012702497614227481,1.6906841886900028
409,0.50088873991223,1.4635426421989843
410,-0.47812059452280753,0.9532044841790488
411,-247.09612342126454,0.6613929893370989
412,1.01,0.47864376615443294
413,1.411568430735672,1.9113629757006068
414,1.6973648418702278,1.2601663095505204
415,0.7818413025805913,0.9129414225421442
416,1.7417063597803244,-38.89664812708336
417,1.6931436900609664,0.9253832576323766
418,-2.452834027394771,1.31
419,1.5146290820850261,-22.04823501082206
420,1.248619879687031,1.6783942468269177
421,0.7073700952928478,1.4728709085543474
422,1.984160557410203,-19.862971688009406
423,-8.37088363754208,0.47761899052000545
424,1.713594966793182,2.007235883294949
425,1.7885265197634141,1.2336197003007237
426,-52.47068206690504,1.251917654410273
427,1.556577502589498,-7.792776618533617
428,1.5222457559634037,-13.129810308396832
429,0.7762210402102983,1.4960154738001894
430,0.7066641862406435,1.537272368604447
431,1.01,-6.930976415877737
432,-25.9981328939585,1.9477456546247582
433,0.51,1.4830916397380767
434,0.255921712335637,1.6723134263593047
435,1.7424458074315607,0.03654647032082137
436,-189.84291848538174,-15.833028922581283
437,-13.386532082131223,1.2468087430317947
438,0.6808686580979082,1.709824647051562
439,1.253077031539887,0.803369389623434
440,-17.337220084985898,1.9246013280628598
441,-0.5227277201618494,1.752398983615735
442,1.2527289323942317,-197.04348136546972
443,0.44768940910348654,1.5099050071967088
444,-1.1928504769114303,1.503426462406594
445,1.2241775718975896,-27.379826903079152
446,1.6475073264220161,0.4260926134551981
447,1.7147765064903082,-4.610748123251152
448,-1.783454983541571,1.4259332306155317
449,1.2147308507201737,1.01
450,1.548091833842101,-154.01078274220777
451,1.6727647626267574,1.3790666583215918
452,0.5490960223743642,-98.80096296933615
453,1.5141145051722629,0.43545657701896434
454,1.52125356188347,-6.178946535961518
455,1.4199799612560988,1.2485610840339854
456,1.2094852953033637,1.5162273740107308
457,-17.276623855299324,-6.220087235039998
458,0.476535370261568,0.42301053750643786
459,0.7602050719265065,0.503863375384856
460,1.2519070073091654,-21.405152713513527
461,1.0061206394153879,-176.53036634220223
462,1.3857380182490202,1.2318601743680961
463,-8.055414195833206,1.5585963686589976
464,0.5366259980675955,1.2461060292682724
465,1.2515175513801315,1.4664602816102785
466,-192.29295827744232,1.533623316581035
467,1.5076533889029873,0.9804145795015307
468,-7.915994745372846,1.208381495218406
469,1.2117023163561924,1.5463930418619356
470,1.00618016933278,-7.653497335837298
471,0.7455283565890978,0.9610001986736413
472,0.978119421979019,-14.417418351999936
473,1.2500958568734652,0.51
474,0.7194861563417083,1.2091716878075247
475,0.9189781971409099,1.5576642310483382
476,-16.65789757345333,-18.958253973134582
477,-22.265854292174716,1.8251864182693613
478,-4.493161220871863,1.45428007474329
479,1.5109092883739852,1.4113963196206432
480,-4.7549863657890565,1.1990713042638557
481,0.7279228444685272,1.5005685667694908
482,1.7419352931046448,1.31
483,1.2564241834363,0.49282017025938774
484,-19.718563447703698,0.51
485,0.07902580124512704,0.9451521779371063
486,0.9409663834654565,1.7024272944557994
487,-7.204713709219737,1.01
488,0.7475958920991745,1.811399037103355
489,0.9661754021382949,0.9598480524632031
490,1.4745773216886586,1.4126828204985338
491,1.375128227073103,-85.7703450024246
492,1.7676081166787734,1.0363358216953469
493,0.51,1.4926992955564986
494,1.4823096160992562,1.5501166246109361
495,1.01,1.8175244058319553
496,0.6496399420174138,1.01
497,1.445059477317615,0.746000780784977
498,1.7178865550736917,0.5289354701166136
499,-62.84828875361428,-0.1236521244684603
500,1.5141249164774853,0.6610951658315418
501,0.6793304200123365,0.5275093158940121
502,1.2045766627397536,-254.93489181549117
503,-3.144710681092495,1.5450744433966204
504,1.5826301778249476,1.8174188766061765
505,-5.510929369725745,1.536374685737731
506,-9.470705830492928,1.1688108089571687
507,1.8581091742434834,1.5300517229247939
508,1.9187000954391351,0.9230310663895416
509,-8.887877104500584,1.7806713078717937
510,1.3061235812207537,1.623947137475083
511,-4.6650450264721695,0.19572480824734018
512,1.6952546256907528,-18.485694405093344
513,1.477343180906522,-3.0193018185019698
514,0.7139048241274941,0.4647171603666277
515,0.47469270844763367,0.5803072540932759
516,0.26067879913254766,-7.8987144900480875
517,1.8134195340956418,1.6881806567430162
518,1.7857231440829215,0.7001560889500534
519,0.47238969327267527,1.472177686658786
520,1.1226890010192574,0.2308863756373345
521,1.709311621506456,0.05814754836587077
522,1.2459866328898217,0.9154411617331939
523,1.4970247631383877,1.2916340784938705
524,1.4040339487443465,0.8441312263346062
525,-0.056552365016338424,1.6879218865789842
526,-33.642901428426136,-6.20561533305991
527,0.9948868325149425,1.506277862966931
528,0.8138155357136264,1.41624361586902
529,-0.3981043408009374,1.01
530,1.6449455196726859,1.6812212222441838
531,1.2380574564723865,1.7219449060511574
532,1.7532482883201104,-6.84154440431721
533,-13.058988913343528,1.5656840349931356
534,1.230108279623355,0.2656177638225578
535,-9.611344086313364,0.6374353436838178
536,1.0011712414041625,1.570514575027982
537,-25.402448267021224,-7.380313772552951
538,-14.3980352269991,0.9466627595967254
539,0.7261549056608873,1.488592289332447
540,0.6805636995866101,1.01
541,0.772920552347758,-12.851698799889757
542,1.0568419637098105,-17.277800745449316
543,-4.549350239266745,1.956184628248265
544,1.2003885437830926,0.9565055280301165
545,-27.26156250520965,1.4672769404626078
546,1.269449617571732,-0.07360698384422282
547,0.9305026449210958,0.6665728046029656
548,1.294613142676941,1.4510090840343848
549,0.6962899843822354,1.423038526607833
550,-17.843908711700376,-0.05498490501702813
551,1.2305670118849372,1.2612935480949374
552,0.7587639441724257,0.4338881370530001
553,-0.717910754692946,1.595919379165267
554,0.9588706118391321,0.9534714339384363
555,-6.845191530359356,1.35307072890824
556,-191.261327980894,0.9960419816593516
557,0.7456240489328172,0.9738572442931304
558,1.2664790061350635,0.12652952730278
559,1.8079584673941564,-0.27189719207108176
560,1.7673647705479438,1.2318985529300035
561,1.558077342196316,1.4177731073404503
562,1.5093605662071188,-3.9287740185928817
563,1.5269827104421478,1.4551959960347944
564,-19.20814939962949,-26.37905213233088
565,-18.442503010208167,-38.553584779492525
566,1.2411840660167464,0.014251927469274506
567,1.4887720564972613,1.2310054673646844
568,1.6844224701153545,1.9762292919263498
569,1.4843122308917338,1.0070399744873144
570,0.08807751146710718,0.8941859173009714
571,1.4464764160650656,1.0159783140645842
572,1.4191187915701693,-18.37435774753192
573,1.4297344076088727,-187.94613303375655
574,1.5152015638714622,-13.797208540035301
575,1.271310248688701,1.2137785818935236
576,1.5043507955791373,1.7174663888972794
577,0.22681587335317654,1.695620474292092
578,1.2212365284930333,0.38610953088395483
579,1.5244854548000488,1.5006552798346613
580,1.6937313084207493,0.7475022510944496
581,1.5076958557286493,0.17701587078057124
582,-121.39015890304846,1.31
583,1.01,1.953381053861878
584,1.4711122942234498,0.523129536348525
585,0.49469683411775056,-192.64471853128845
586,-0.19228889166037244,0.8861197505796005
587,1.7534120073064219,0.4665776984854457
588,1.01,0.7111683382787091
589,1.5451222469659287,-8.442253813587502
590,1.3228321512011374,0.6394564865553756
591,1.01,0.9597530788821181
592,0.7546278007071838,-12.000953551012808
593,1.2370321113826517,1.5453638307733422
594,0.9706550176436979,0.82762580019808
595,-33.61484934490976,1.607220125695302
596,1.5447139548978772,1.042693024666863
597,1.2961812493464833,1.7362432734616102
598,1.4873103655347766,0.992848437368515
599,1.01,1.718488649920361
600,0.759139616285222,1.4678033342059795
601,-13.710785201849475,0.4203603212613094
602,0.51,0.9299771290278274
603,1.41079904300705,0.7119544718575703
604,0.12833137229290803,0.059677857974870685
605,1.422961030774505,-59.85775103772154
606,1.7439522021810454,-14.413955050483224
607,1.7096506041779187,-12.124692773501659
608,0.8624775225622462,-9.661200706868703
609,1.7729893127293308,1.1687997701538189
610,0.9920237372505786,1.2005205099090117
611,-0.5212031995263466,1.4740273849819325
612,1.7418924886756688,-0.2200437544593571
613,0.06116493396264233,1.3731921851302653
614,1.9678893626012464,-191.9936373606372
615,1.6826658736699227,1.4627117186737957
616,1.31,-50.35605847250234
617,-97.889502560706,1.5570196190943688
618,1.2129946104082632,1.3940888929445228
619,1.5637193602597135,0.4285870583808459
620,1.4514070178104315,1.01
621,0.7678428602537928,1.775199674955616
622,1.4944647942931124,1.24659094679574
623,0.9857106982089188,1.01
624,0.4843692312367056,1.6859842852745044
625,-13.66741515992141,1.445457562872685
626,1.4757344260947847,1.5515379501939746
627,0.06856902612592419,1.7834822753487911
628,0.14900625622990094,1.231648953623561
629,1.486382049719421,1.8124070425107295
630,-0.3071791436747766,-14.461496955649599
631,1.6211936751845868,1.64947635734248
632,0.6423915358004597,1.2461499817740433
633,1.2802286656770092,0.7141446843382059
634,-0.19445426310227254,-0.0379370314264067
635,1.01,-0.05630341766218472
636,0.7302824973987327,-23.285318286701116
637,1.20776951702685,1.7156742264232487
638,0.6850161144814414,1.0195300998179495
639,0.5138081860327217,0.9265232258400644
640,-0.2987758690902065,1.4771074422180055
641,1.6676043911784921,1.0670456641862003
642,0.9922775450456858,0.24230847608566108
643,1.4636570460264584,0.9697729240048577
644,0.4735361551351893,0.1409889886792427
645,0.5022753035563081,-4.16794210207477
646,1.4855531271216615,-22.79073666053495
647,-188.49739650040743,1.5415538598257128
648,1.473365297693514,-322.35084370711877
649,-20.33445496363588,-0.04867904152586444
650,-2.7895144645235765,0.7099106080060034
651,1.3022286741114262,-0.9346590435149382
652,-21.935785301319196,-9.976540898243098
653,-0.5048775220033239,0.7163590242430906
654,1.7644974316941666,0.433700386078647
655,0.23635307774563352,1.5525713608438385
656,1.778470994467125,0.8814856423125422
657,1.965982058573315,1.404416505302556
658,1.2624551642139599,0.03702725284996289
659,1.453120401071085,1.2250655439220557
660,-12.172133375513457,-0.8029016168088451
661,1.20309110735383,1.3700430465528064
662,1.6389851688625545,-4.058772310343731
663,-3.042909170841507,0.921184348387011
664,-19.28393235852687,1.4774223923691365
665,-4.830881855305962,1.7193322116747187
666,1.5414081450243369,1.5477706228333152
667,0.2533936271496211,1.9738582513799974
668,1.0011310464830272,1.2058547111642675
669,0.8153236893834455,0.7371096301302786
670,1.2682189954447107,0.2487739262021902
671,1.7547864405551725,-0.1304195587516176
672,-3.671403060800687,1.522117774482043
673,1.5147901327657356,1.0160030760913827
674,1.2854320060497326,-0.533457592013463
675,2.2392136230899293,1.290552886596987
676,-5.190167090821267,-18.025174415477643
677,1.01,1.463922706361303
678,-31.401521156241607,1.276564296447784
679,1.452277289125595,1.2283048665675946
680,1.904131088124505,1.216178862919241
681,-11.686129635726667,1.4873685552418294
682,1.2612349243524514,1.4783971842941783
683,1.6922124430731504,0.51
684,-0.1809945571615934,1.7774302043906687
685,1.258505507413973,1.4579022826469172
686,1.4677509062881469,1.477855562824508
687,0.9636287647858265,1.46187760480524
688,1.31,1.204218790613924
689,1.696677296243366,1.253297736465754
690,-16.09905319910201,1.7278550592527626
691,1.5166971543332026,1.525052302108461
692,1.52191459523555,-35.60039428638775
693,1.4631542452746509,1.1942144629485836
694,1.258828731484963,-15.596175976083215
695,1.56092853476534,-0.28368799749598517
696,-3.7778553715552947,-8.887922747491912
697,-1.0093574276893968,0.931250434033067
698,1.7114665273836185,1.8515139924697017
699,1.4727160329417102,1.2042934289731504
700,1.5072050177906613,1.5434630186451437
701,1.5371387323857184,-1.0277076681863215
702,-10.626623365696139,1.449939427391247
703,-11.774885281178214,1.4907531441704764
704,1.9153210476494769,-6.62370553906525
705,1.2299267463780779,-25.445417905784478
706,-8.424890164174176,1.7262508145314108
707,0.4399666334874528,1.560586096594339
708,1.01,0.9780890913090565
709,1.6749529812282056,1.2574388186779561
710,-20.40291643968428,1.7864535281843388
711,1.6959621195354382,1.4828576701571743
712,0.9688996052415721,1.2547492933650752
713,0.4502746004498297,-110.20339752773222
714,1.1649629940889632,-9.4400377759018
715,1.7016906207491842,-0.38859677287771477
716,-3.9554315359507903,1.5129615576350695
