episode,Multi-Agent_GAT_DT_50_agents_reward,Multi-Agent_GAT_DT_50_agents_path_length,Multi-Agent_GAT_DT_50_agents_jammed_steps,Multi-Agent_GAT_DT_50_agents_latency,GAT_Baseline_4_features_reward,GAT_Baseline_4_features_path_length,GAT_Baseline_4_features_jammed_steps,GAT_Baseline_4_features_latency
66,-1.301875078446458,7,2,1.6467444038632104,-189.22199797941292,500,3,118.65622414303054
67,-0.2887029610009819,7,0,1.620836563072837,-20.91674608094225,56,0,12.897190919994483
68,-13.111716915790385,35,1,8.181101340208748,1.5453515346797302,2,0,0.46749591629049003
69,1.7153235134137264,5,0,1.156403715418059,-19.43346023828588,47,0,11.792056666148122
70,-3.6107148270150127,11,1,2.585447406059369,0.2191859472839809,2,2,0.44395632254380624
71,-7.543422283788445,15,8,3.8707427617359,0.2565650216950985,2,2,0.4949999424700283
72,-108.96432547305723,269,0,64.93009460855606,-17.784347479405863,45,1,10.640890787733433
73,-7.168601383390012,23,0,5.4542073581454416,-38.003731339097754,83,0,21.19249853595773
74,-6.494120316368931,18,2,4.567071083448813,1.476719454623348,3,0,0.7188146968900508
75,-46.083784301483846,93,19,22.440406131980765,1.3935618441820403,3,0,0.6508639347457919
76,-35.959535930176564,97,0,23.028758107674502,-8.027009404392674,27,0,7.307924539629808
77,-9.819966593485669,26,0,6.714356934700443,-103.08468029290317,274,0,69.1107668032773
78,-130.13453017699382,310,0,77.38370773547636,-188.66321917039372,500,0,120.68036599026276
79,-0.7519491530600799,8,0,1.9096739316387457,1.5232360215828042,2,0,0.4458655773909072
80,-5.823322149202729,17,0,4.567848851091105,-4.975678948415554,17,0,3.607601108494348
81,-13.353117935427276,36,0,8.441656200947438,-16.602401186208755,50,0,12.089275147019896
82,-8.127358498564973,26,0,6.44385177962471,-332.0697137032056,500,269,117.78386360120373
83,-3.1844316034959386,15,0,3.658143265239633,1.4854193326371339,3,0,0.7776426421769356
84,-84.47180860117601,212,0,50.6238873965312,0.9700492692510576,4,1,0.9759805078065575
85,-5.8883364649079715,20,0,4.737095610285147,-191.5763220661746,500,0,118.75538713159098
86,-5.892534104819302,20,0,4.809523547870075,1.6933092356825805,5,0,1.1827917456072128
87,-40.492405291510245,100,0,23.97502496869839,1.5030996836186405,4,0,0.9556179109111622
88,-4.203398392307504,12,3,2.7230333711015726,1.2651972101865367,2,0,0.5135026532136753
89,-7.7204102022637215,22,0,5.257190718563629,-190.220343346349,500,0,121.64380835199617
90,-22.675762130663923,52,8,12.234787479231317,-26.078451943265804,31,29,6.565434056620706
91,-8.027479451823746,19,5,4.480462309169528,1.31,1,0,0.25220346041505803
92,-0.7639710370674319,4,0,0.9411874592998681,-37.2123488889697,105,0,24.381568848214872
93,-13.722733147412285,41,0,9.820035565819326,1.5463015002935327,2,0,0.4813309738465269
94,-64.36571141260839,159,0,37.44108511116845,1.499094374813516,3,0,0.7681257388833698
95,-12.219077440745862,37,0,9.345238977942904,0.7329702509356435,2,1,0.473162049679413
96,-109.92990777520909,227,39,57.097137338860534,-90.37564075485221,198,0,49.515710158564396
97,-199.7451358137391,495,0,120.70010151513681,1.31,1,0,0.27264340397382625
98,-66.81900011883572,111,51,27.30244527430436,-0.32348357399123895,4,4,1.0445071261765717
99,-14.400786356265469,38,0,9.061337389973897,0.26565023856275427,3,0,0.7968422807990565
100,0.06882509966114514,8,0,2.2587804792245363,-1.4852295144842542,13,0,2.6607686505447434
101,-13.74364564250159,35,3,8.339004050940924,1.31,1,0,0.2530517782717588
102,-1.114635303378921,5,3,1.2004032193635534,1.7346500217438376,3,0,0.7132964573649934
103,-0.9021177633628388,9,0,2.3205878686231025,1.31,1,0,0.23050983978195977
104,-90.94359481648007,146,67,35.61753597321363,-5.27222916631701,22,0,5.181901418471839
105,-60.78505407940292,123,22,30.36413830982402,-1.5184509651160665,5,4,1.3044627598579586
106,-28.424104615453036,81,0,19.70782857038897,-17.888329849106846,54,0,14.554286070604967
107,-50.14219364137303,136,0,33.859276793133276,1.31,1,0,0.25026032178806423
108,-0.6974684696123938,5,0,1.3042959553865099,0.6822822493525424,5,0,1.1611510736604247
109,-3.937285835937871,13,2,2.969560805880848,1.7319031742877669,4,0,0.8696852226003831
110,-4.237953070474001,20,0,5.0965683578777226,1.2494987541188745,2,0,0.47308788191184326
111,-27.28908655586883,56,16,13.108711597878404,1.1701444557514622,3,0,0.6843691597045419
112,-21.169453802030628,62,3,14.943408256670246,-10.21433139046259,14,13,3.477318821091318
113,-0.22888818342015682,6,2,1.4270420004321285,0.6559280933128433,5,0,1.161579225339075
114,0.9733608390604885,3,1,0.6976456325457402,-265.00035012718894,500,123,123.213674125718
115,-7.346097823569226,22,0,5.335643775823214,1.2586251358141591,2,0,0.5023523264845237
116,-32.066633791402154,84,0,19.941936177580768,-70.90297322791166,188,1,43.86174957805193
117,-12.372626357877888,30,8,7.7695488356585845,-0.5424289194688526,4,2,0.9910693942981459
118,-33.98517300769317,93,0,22.005929790695383,0.4642571633108159,4,0,0.924518849888375
119,-7.511203774388715,19,7,4.367592553408485,1.5103862342893235,4,0,0.9300891027277125
120,-3.2560529686314537,17,0,4.013910320896627,-15.10777381906454,50,0,13.35777798983188
121,-19.874129948916348,35,17,8.566042468144357,0.6475747002849492,4,2,0.9236380868712899
122,-34.07362722186429,91,0,23.155702500057203,1.752215543134792,4,0,0.9790161873084606
123,-64.44597782749464,113,37,27.283437018291366,-2.447380781361857,15,0,3.2499659995523413
124,-52.350048416573706,94,31,22.765078695142066,1.481018710060851,3,0,0.7793162040462556
125,-57.843550258656656,107,28,26.12637965810116,-5.719926343551472,20,0,4.3468383169125575
126,-11.408420068208086,31,5,7.202479773380972,1.2675577027795581,2,0,0.5059943308762158
127,0.21007506684579635,5,1,1.254286105382203,1.2349288370515643,2,0,0.468123109971753
128,-42.290891447902446,77,30,19.210951980749925,-193.00121683397145,500,0,109.85124748564918
129,-7.044347336451089,21,0,5.003969526944265,-21.43667628723191,53,0,12.850018906077825
130,-22.217721523749127,38,18,8.907755267794636,1.0322916229213803,2,0,0.4860001999274465
131,-29.659504512084343,79,0,19.332922905444445,-18.868974610213392,35,16,8.11789737603616
132,-15.734467778967097,31,10,7.755839858779656,-55.01276559451506,123,0,30.403946375023075
133,0.24519946752779975,3,0,0.7155097870619906,1.5587709022345548,4,0,0.9548944031191093
134,-0.4964641249543814,4,2,0.906241068995086,1.8329042733751666,3,0,0.7807127934032171
135,-0.10483214431105337,7,0,1.547170990948221,-20.723895422388793,62,0,13.83722586935542
136,-0.07374968885512245,4,1,0.8544972731931288,1.558421398846375,2,0,0.4971743240135772
137,-34.78466451604614,91,0,21.837683687835064,-7.752467668809153,26,0,5.657633387092597
138,-28.957326271412516,55,19,13.612507763841178,0.5634351873119755,3,0,0.7571289501754584
139,-29.83223000009142,76,0,18.21026589397937,0.2546981096104126,3,0,0.7283818924919433
140,1.2492213657219469,2,0,0.49140030138425794,1.6121001408377216,4,0,0.8805785148716077
141,-23.029811379060014,44,18,10.349876468243522,-189.81459611092853,500,0,120.42661355034984
142,-32.25293055825915,73,9,17.402332578958283,-3.6780378656989043,18,0,4.651266665217062
143,-38.52481660939117,98,0,23.603824047523535,1.24669488236852,2,0,0.4710162589034018
144,1.499517283414224,3,0,0.7344909448648004,1.8563806873952702,3,0,0.8173352609160486
145,1.01,1,0,0.20198848291157762,1.514783591557589,3,0,0.7050066244067654
146,-12.324149334132834,39,0,9.521458893086324,1.01,1,0,0.24746990905544358
147,-5.51189499404991,22,0,5.004432582281196,1.2723422538716025,2,0,0.5192759773660953
148,0.25863794149568864,3,2,0.7440879211816829,0.5130972993499368,3,2,0.7426086363415112
149,-69.32669121403734,172,0,41.305309138691165,0.7348195724332816,2,1,0.4540951438730214
150,-66.58135492160318,162,0,38.19062698884229,0.5210001782471182,2,1,0.4717691629378076
151,0.024724531482605894,6,0,1.473905672070283,0.9848466027614532,1,0,0.226130802623821
152,-36.16412147788,89,0,21.24714087221855,1.2455534233318333,2,0,0.4578288709748509
153,-13.93571175967453,35,5,8.55078055303358,-85.3673694169348,228,2,52.29371316442438
154,-2.766467346384954,7,5,1.6569872854505707,1.01,1,0,0.241655078986429
155,-33.05312347178939,66,19,15.970554886225026,1.2507346206805712,2,0,0.4743717391303902
156,-18.652112078873785,36,13,9.625266367328773,-12.218463839297682,37,0,8.94234042696874
157,-8.538155016856042,26,0,6.4638305093513555,-60.81180534181487,159,0,39.28081036577632
158,1.2591077102219532,2,0,0.4973043866581038,1.7004258584848781,4,0,0.9907824631502969
159,-17.340617081791223,51,0,12.429977066994558,-79.56758210593617,143,53,33.71865666140182
160,-2.4012281586127413,13,0,3.1049620772407662,0.9055314757250603,3,1,0.7048093327951739
161,0.8672667313652479,2,0,0.4697868303157463,1.0091250912263492,1,0,0.2388885826715901
162,-18.08111305022637,50,0,11.992384921661367,1.6910970086646917,4,0,0.9391379575534222
163,1.349257070727928,3,0,0.7460730413630045,-183.91492448849925,500,0,120.98235833439378
164,0.6325671406689534,6,0,1.2724954278938712,0.4699069252692395,3,2,0.6980511549010108
165,-9.693391852911198,30,0,7.023256632248447,-203.5673405574013,450,0,109.27609617606474
166,-74.08250768882937,180,0,43.43803907541456,-213.75443355838902,500,95,116.01080786433256
167,-5.177958165358754,16,0,3.9139156884358655,1.6300877919716115,4,0,0.9163846092018884
168,-75.0478578006692,144,38,34.341867329980836,1.7757736395976076,3,0,0.7331203760715064
169,-43.30976733283239,123,0,29.104032500949934,-48.744752762913194,132,0,30.17466334769441
170,-4.633712663509266,16,0,3.595203049214182,1.8215426758722228,3,0,0.7811142845419505
171,-0.011398021607700981,8,0,2.1341782841697796,-22.48640574547809,61,0,15.881346447192566
172,0.51,1,1,0.2557686118143411,-12.710410942929226,31,0,7.736742953395426
173,1.565030227012032,2,0,0.5175980788520582,-73.9285476836737,112,71,27.60153098581584
174,0.9964540083872766,1,0,0.2547823303437567,1.2684120695310268,2,0,0.5242375567272679
175,-34.4711476570878,66,19,15.615024138960832,-1.1757289191816114,4,3,0.8426603590459343
176,-11.388445133469471,33,0,7.901071521787612,1.524554507453516,4,0,1.0117950418969561
177,-2.283955586626865,7,4,1.7063643221930354,1.4681147019112264,3,0,0.7440750793636951
178,-33.97852636197199,66,13,16.038934285800202,1.4950065754352049,4,0,0.8686962871176418
179,-6.366988690674965,24,0,5.513904859891661,-183.62040274268017,500,0,109.98772736711352
180,0.39960048051649955,5,0,1.2141311718406778,-242.19379639327812,333,167,77.10404157290064
181,-11.01307060757279,26,4,6.138244026490535,1.768527223596824,4,0,0.9602461638912076
182,-15.886460915089538,41,0,9.83886980424894,-16.949872780635157,40,0,9.858800294293529
183,-7.018266045121033,21,3,5.03662294730132,0.6877857952270433,3,0,0.6629829537088239
184,-14.810856980579414,45,0,10.798148751894795,-30.326303535822728,75,1,17.754049419616443
185,-74.91012142586277,192,0,46.462785461974434,1.4546528044621556,3,0,0.7133716447059668
186,-3.693559165310239,13,2,3.0991672072829437,1.2512514097406404,2,0,0.4783314679708094
187,-0.6587576539771869,10,0,2.5015338651705146,1.702640641813806,5,0,1.1440645896971107
188,-3.8336453177214205,18,0,4.183114131189206,-6.164436966067702,23,0,5.719384798002888
189,-5.921847339727637,15,3,3.5433868521877225,1.7330328196633324,3,0,0.73986218637072
190,-7.608001064848527,27,0,6.564923566050346,-228.9673357750279,500,0,130.73613798521964
191,-0.7083840113299675,5,0,1.3628400396263431,-14.172785035457471,43,0,9.511389545165859
192,0.5060361243636136,1,1,0.24820984290187487,1.2108278703279087,2,0,0.4408248521131254
193,-60.49151492412982,128,22,30.643778412284778,1.5089725508126692,3,0,0.7540523719222715
194,-18.341516756841997,53,0,12.81603480428167,0.522214982566221,4,0,0.8590820682569518
195,-14.906045277767605,47,0,10.861703223654729,0.18076382387336143,6,1,1.3520767862529284
196,-12.487161034227004,41,0,9.50193779008862,-13.941723798938527,39,1,9.317682622746045
197,-14.589814290960582,39,5,9.440706879036911,0.2413417047983153,3,0,0.7198981248910978
198,0.21031417775006456,3,0,0.635942067083852,1.2588696772250667,2,0,0.4879684516111922
199,-1.4282222161860956,9,1,2.362528290182369,-0.5625814371979532,3,2,0.7388048743833338
200,-13.649669318595699,33,2,7.83449446522784,1.31,1,0,0.2519127910849147
201,-8.297194266510584,31,0,7.383319050683993,1.4608715316862322,3,0,0.7328202905555747
202,-1.9816179417588853,9,0,2.09444883753232,-11.117241704860092,25,11,5.667280334178193
203,-14.90523153450038,39,0,9.849942830736577,0.9456898030448634,1,0,0.23244064887488866
204,-23.172851771097502,66,0,16.061018555318146,1.2524782384779223,2,0,0.4828315866641002
205,-7.7622632600664705,17,5,4.04430534827671,-12.8781451557073,40,0,10.207242378240208
206,-1.7489933692377386,12,0,2.9422741125587937,-4.932839645309275,17,2,4.25478659760625
207,0.9198209886654717,6,0,1.4791267303149565,0.1915959541330282,2,2,0.47823005835987886
208,0.17806227478182846,8,0,1.9415249738520692,-12.405995273552456,36,0,7.612026910636836
209,-5.042538279844136,18,0,4.234500401212702,0.4943678449312022,4,0,0.9562378634097897
210,-26.51195418365637,53,15,12.586766965853057,0.6629496293137762,6,0,1.471359855831442
211,1.467797244814006,3,0,0.8153823869888391,-267.6401665809812,500,103,115.81324776450643
212,-0.8099055814805076,9,0,2.1895648414719333,-13.840036477131981,43,0,10.423546616302959
213,-14.59814107620582,33,7,8.017342764767935,1.7298262302993344,6,0,1.4247364795595432
214,1.7371439100627306,3,0,0.7115984319659876,-0.7938590715243994,4,0,0.9421307462487506
215,-3.8368000552932076,19,0,4.688927490827006,1.4570323640804226,3,0,0.6847481716728674
216,-26.392046610969086,74,0,17.744814084106046,0.5049267585043012,4,0,0.9716340786350519
217,-49.34010097752142,97,28,22.7120914803945,1.01,1,0,0.24246751468023056
218,-16.97123854128774,38,7,9.211789603282101,-104.85294102392146,240,0,56.354021250404784
219,-5.083492205465083,21,0,4.970070474860264,0.12956331129311593,5,1,1.1295882467096034
220,0.9849955495207219,5,0,1.271381097240877,1.2112237555418035,2,0,0.45791650709705845
221,-3.7328320491531333,13,0,3.3098076619639207,1.7099145213320424,4,0,0.9205477536455573
222,-0.2163562822291627,7,0,1.6413571642601332,-9.021647768325865,30,1,6.662831895925994
223,-3.9473784406171335,10,6,2.6232270430539892,1.2962123552675038,1,0,0.2201931220719632
224,-1.6427914046382106,14,0,3.4349035602049933,-12.52727846214301,40,0,8.454973175145609
225,-12.054747914562883,32,2,7.534799725685178,-68.52314300116076,172,0,38.65533186977666
226,-6.74969953914945,18,0,4.404014721569144,1.01,1,0,0.2460375710080868
227,-79.7486647057373,204,0,50.80792451824837,-0.7848047182906521,8,0,1.8497323105812775
228,0.682470198940645,5,0,1.1372752387615441,-201.72270806857523,500,8,120.77320623162333
229,-0.9838077299823058,5,1,1.272032160711101,1.2549076199217002,2,0,0.5065263730962454
230,1.01,1,0,0.23339491707444346,1.4572783292508773,3,0,0.6981633530216417
231,-1.620079947403133,13,0,3.1830313364462217,0.20833338124428213,5,1,1.2365680211735202
232,-9.712643206550908,26,0,5.826049953402328,-9.983767608367575,32,0,7.4420694100035805
233,-25.172105614315726,52,16,12.430658037545316,-191.11452028197985,500,6,105.15937844829975
234,-63.99192778571025,173,0,43.34023600084847,1.4953795728685273,3,0,0.7454724498058939
235,-50.61342229306644,112,14,26.246981572591018,1.933963775344923,4,0,0.9407419207041046
236,1.5189261555427809,3,0,0.7522334641496786,1.9136056110165631,4,0,0.8991012118934191
237,0.7713281914923826,5,0,1.3330046984481354,-64.96549595652326,157,0,36.1760018748133
238,-6.206672316787135,22,0,5.2624793141708155,1.27135157943341,5,1,1.233677081779904
239,-9.365750986373111,30,0,7.159066464829894,1.7970640570692198,3,0,0.7546171643049826
240,-7.278903908083068,19,7,4.398727284530022,0.23308999062904134,5,1,1.230642684323062
241,-3.142864408794922,11,1,2.692528072314161,1.181283695848484,4,1,0.8833681600287213
242,-0.7373397025165194,4,0,0.9948153814058094,1.9467757488673527,4,0,1.0001207924100795
243,-5.204245216394745,18,0,4.306429400749383,-29.001535263616493,81,0,19.527681278131155
244,-1.79838509566764,11,0,2.6756002432165236,1.4622780217822502,3,0,0.7316342616879479
245,-1.0527692133673285,5,1,1.1948423045690784,-1.1118792828318715,6,4,1.3823251468386237
246,1.0220339801434066,4,1,1.0471887931946977,-212.29545778784276,500,0,111.63532564313302
247,0.7869121078417083,2,1,0.5251190627696262,1.6661198037482883,4,0,0.9854581419248538
248,-3.1077755510810143,16,0,4.0253195664183234,1.5418922200988094,2,0,0.4632230201130141
249,-39.869999066970784,82,20,19.578604777902832,-2.651250685427434,8,3,1.8833502474734258
250,-10.561989970573737,27,0,6.757053210175105,1.4995497985655277,4,0,0.9561222815753746
251,-3.973843236143031,12,3,3.0085266986193533,1.72650215391739,4,0,0.9869707630697895
252,0.006126993848876716,6,1,1.4967253201587936,1.4764158984458635,3,0,0.7026462178943035
253,-1.2353761235104663,7,0,1.7117979129243979,0.4642163531675797,4,0,1.0070575206118904
254,-12.662467517378445,37,0,8.710420183326349,-44.32125141550607,62,46,15.393036144398316
255,-32.977739982992354,79,4,18.620074345892313,-18.68183232881247,55,0,12.280356528778091
256,-49.09109158303205,117,11,27.329504050063434,0.51,1,1,0.26696410568227885
257,-1.7516025259090444,10,0,2.5174816634579393,0.2262164004027163,7,0,1.577144457398213
258,-12.4824874500363,33,0,8.103780394693747,1.4520023495738181,3,0,0.6899549175961494
259,1.2754128298628054,2,0,0.5315171624022739,-2.801913814061462,13,1,3.1608829180116134
260,0.2770171808041859,3,0,0.7912154842292904,1.683930295175788,4,0,0.97448135845059
261,-8.899364866729863,29,0,6.668056219746407,1.2756889250420926,2,0,0.5198593277940704
262,0.7378852529175761,5,0,1.1792840672111666,1.2199512489173108,3,0,0.7709931032604963
263,-6.337337167090498,15,2,3.5449721501053193,1.5686619039233838,3,0,0.8077764378739145
264,-0.09826933841165864,8,0,1.980587425953523,0.21723539457433783,6,1,1.4513907617390922
265,-4.596286579252287,15,4,3.487843717641961,-226.07511965648993,500,0,117.30683951489083
266,-6.947092045195996,15,6,3.4916622369751136,1.4589604170274026,3,0,0.6998531002155821
267,-35.226827391168335,77,14,18.428091502753627,1.471284739060606,3,0,0.7144756642031755
268,-10.261063141429489,27,6,6.237101937178688,0.9586997123372913,3,1,0.7347547427664272
269,0.25049470611871905,3,0,0.7183290254099683,-185.42331333621948,500,0,127.82085236390404
270,-5.6377278935669795,12,3,2.7780499268557564,1.2664401782802799,2,0,0.5026453221608167
271,-6.635705424745815,14,6,3.384137501653832,-196.91817207509752,500,0,108.04347815461998
272,-23.116693452158547,45,14,11.026493855768301,1.6674114124703099,3,0,0.6980430974820856
273,-14.827019306045191,31,8,7.590610696365053,-17.47149928462702,37,12,8.663423934782328
274,-6.66665232731016,12,8,2.5530784565278766,1.511042829470581,3,0,0.6478370494491181
275,-11.323491482354916,35,0,8.67567268224395,-193.12386533348433,500,0,114.95709743235109
276,-6.014521569850223,21,0,5.054526080044439,1.2401881274205815,4,1,0.9792711286203657
277,1.2258161487892565,2,0,0.45802624804327685,1.659721198712839,4,0,0.9035123358424884
278,-9.897714628030341,31,0,7.43859771827617,-13.098274533291,37,5,9.446462971670709
279,-4.392806646125348,17,0,3.8747842015060603,1.2486580859947587,2,0,0.4632188300370005
280,-0.21409132146771448,7,0,1.657734229012064,-280.83775118860507,500,172,124.83857448159092
281,-2.730802504737577,9,1,2.016512156094295,-22.928229369665644,49,23,12.12539686980249
282,-2.8774865297187615,10,2,2.4483110783606077,1.200855457579584,2,0,0.5525288748793791
283,-34.45675063852532,71,19,16.677059592651165,-26.003297906006164,66,0,16.177794290353713
284,0.16205805599896855,5,1,1.2541576203325282,1.81335294574621,3,0,0.7891523935101614
285,-18.33005948832139,45,9,10.687229648252515,1.489882253477487,3,0,0.7297156008464882
286,-8.100278215074384,17,10,4.008993860327056,1.4830343735241431,3,0,0.7195891409445839
287,-0.9746023551239604,10,0,2.418175221183861,1.2564194971628222,2,0,0.4785644029823609
288,-0.22032038565563816,5,0,1.1096228631607832,0.41278736855380016,3,2,0.6993195191753455
289,0.238024658514837,2,2,0.48102210495975883,-134.23668972195355,366,1,94.53680454383438
290,-27.85808822079401,64,12,15.345966756363538,0.9251987348655957,4,1,0.9383813840538501
291,-7.280244748291732,23,2,5.928382782275667,0.2391243203062311,3,0,0.6869654858671885
292,-13.681477505229676,41,0,9.881683568948775,1.5480410322165332,3,0,0.8088643236628703
293,-5.313810895168793,24,0,6.047868187559883,0.7440899700439763,5,0,1.2781952390193072
294,-0.3779886406999404,6,0,1.4313012131600922,1.4987312703775888,3,0,0.7273767940217095
295,-4.236686037295129,14,3,3.255585305007298,1.3404991694074937,3,0,0.6760753610187435
296,-9.851091650131837,31,0,7.83955941128442,-456.3277341558639,500,454,116.84344213194336
297,-8.06774991574658,24,3,5.671634458851664,1.231106613758675,2,0,0.45917572091509457
298,-9.195988417374057,22,6,5.3380943540261,1.393658016323338,3,0,0.7284351012171135
299,-0.8461975137653963,10,0,2.3923407876797036,-8.365925902132735,32,0,8.730904504803284
300,-5.862769666634765,19,0,4.509595173613799,1.01,1,0,0.2535435233398101
301,1.2686810463337108,2,0,0.5268125480933443,1.5290020517928409,2,0,0.44336211275091564
302,-33.22050835594797,71,17,17.225587700664146,1.5326347681322723,2,0,0.4686349268958808
303,-0.7720008082763692,11,0,2.629817632556614,0.7072869766087274,2,1,0.44227661869783697
304,-2.3517908458140204,16,0,3.85368207980036,1.5070794962943086,2,0,0.47275320564584666
305,-6.060185077222609,22,3,5.377751757101693,1.4748610958170647,3,0,0.6748254555463803
